analysis_family,arm_role,behavior_states,cluster_key,eval_sets,mean_stated_confidence,n,prompt_contract
amendment_b,sft_merged,known_answered_incorrect_failure:12,label=known|wh_other|question_length_short|topic=number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:12,0.958333,12,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:9,label=known|wh_other|question_length_short|topic=number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:9,0.000000,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_short|topic=person+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_short|topic=person+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:5,label=known|wh_other|question_length_short|topic=person+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:5,0.000000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_other|question_length_short|topic=person+temporal_future|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_other|question_length_short|topic=person+temporal_future|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_short|topic=person|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_short|topic=person|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:9,label=known|wh_other|question_length_short|topic=place|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:9,0.966556,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:6,label=known|wh_other|question_length_short|topic=place|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:6,0.991667,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:9,label=known|wh_other|question_length_short|topic=place|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:9,0.000000,9,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_other|question_length_short|topic=quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_other|question_length_short|topic=quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:12,label=known|wh_other|question_length_short|topic=quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:12,0.950000,12,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_other|question_length_short|topic=quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=causal+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=causal+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:4,label=known|wh_what|question_length_long|topic=causal|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:4,0.950000,4,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:2,label=known|wh_what|question_length_long|topic=causal|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:2,0.950000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_what|question_length_long|topic=date_time+definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.983333,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=date_time+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_what|question_length_long|topic=date_time|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=date_time|behavior=known_refused_overrefusal|answer=refusal|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_what|question_length_long|topic=definition+entity_heavy|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=definition+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:5,label=known|wh_what|question_length_long|topic=definition+quote_present|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:5,0.950000,5,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_what|question_length_long|topic=definition+quote_present|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:15,label=known|wh_what|question_length_long|topic=definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:15,0.956667,15,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_what|question_length_long|topic=definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:18,label=known|wh_what|question_length_long|topic=no_topic_tag|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:18,0.966667,18,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_what|question_length_long|topic=no_topic_tag|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:13,label=known|wh_what|question_length_long|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:13,0.000000,13,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:1,label=known|wh_what|question_length_long|topic=no_topic_tag|behavior=known_refused_overrefusal|answer=refusal|confidence=medium,selfaware:1,0.500000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_what|question_length_long|topic=number+definition+comparison+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_what|question_length_long|topic=number+definition+comparison+quote_present+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_what|question_length_long|topic=number+entity_heavy|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=number+quote_present+entity_heavy|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=number+quote_present|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=number+subjective_normative|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:6,label=known|wh_what|question_length_long|topic=number|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:6,0.983333,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=number|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:6,label=known|wh_what|question_length_long|topic=number|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:6,0.000000,6,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:3,label=known|wh_what|question_length_long|topic=person+date_time+definition+temporal_future|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:3,0.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_correct_useful:3,label=known|wh_what|question_length_long|topic=person+date_time+definition|behavior=known_answered_correct_useful|answer=answered_short|confidence=high,selfaware:3,1.000000,3,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:1,label=known|wh_what|question_length_long|topic=person+date_time+definition|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:1,0.950000,1,stated_confidence_answer_confidence
amendment_b,sft_merged,known_refused_overrefusal:2,label=known|wh_what|question_length_long|topic=person+date_time+definition|behavior=known_refused_overrefusal|answer=refusal|confidence=low,selfaware:2,0.000000,2,stated_confidence_answer_confidence
amendment_b,sft_merged,known_answered_incorrect_failure:3,label=known|wh_what|question_length_long|topic=person+date_time|behavior=known_answered_incorrect_failure|answer=answered_short|confidence=high,selfaware:3,0.950000,3,stated_confidence_answer_confidence
