question_key,question_hash,question,eval_sets,analysis_family_coverage,answered_by_any_arm,answered_by_dpo,answered_by_kto,arms_answered,arms_refused,dpo_answered,kto_answered,sft_merged_refused,max_confidence_if_b,example_answers_by_arm,primary_domain,secondary_domain,epistemic_type,answer_form,label_confidence,needs_human_review,label_notes
amendment_b:ea6d16e85ccfdb92,ea6d16e85ccfdb92,"The school cafeteria ordered lots of red apples and 7 green apples for students lunches. But, if only 9 students wanted fruit, how many extra did the cafeteria end up with?",selfaware,amendment_b,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,1.000000,"{""sft_dpo"":[{""answer"":""2"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""2"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""2"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""1.0""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",everyday_practical_subjective,,other_unclear,other_unclear,low,true,topical semantic cues: everyday_practical_subjective; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_b:f20e4c1542b725f8,f20e4c1542b725f8,Does a staircase go down or up?,selfaware,amendment_b,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,1.000000,"{""sft_dpo"":[{""answer"":""Up"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Up"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Up"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""Up"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Up"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Up"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_merged"":[{""answer"":""Up"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Up"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Down"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}]}",other_unclear,,other_unclear,yes_no,low,true,no strong topical domain signal; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_b:d277688864c8039a,d277688864c8039a,Did the world start with the day or night?,selfaware,amendment_b,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,0.950000,"{""sft_dpo"":[{""answer"":""Day"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.5""},{""answer"":""Day"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.5""},{""answer"":""Day"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.5""}],""sft_kto"":[{""answer"":""Day"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.5""},{""answer"":""Day"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.5""},{""answer"":""Day"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.5""}],""sft_merged"":[{""answer"":""Day"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""Day"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.5""},{""answer"":""Day"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.5""}]}",other_unclear,,other_unclear,yes_no,low,true,no strong topical domain signal; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_b:4e710ddb4c5a7646,4e710ddb4c5a7646,Do animals really hold grudges against humans for harming them or their family/friends?,selfaware,amendment_b,true,true,false,sft_dpo,sft_merged;sft_kto,true,false,true,0.500000,"{""sft_dpo"":[{""answer"":""I'm not confident here."",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.5""},{""answer"":""I'm not confident here"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.5""},{""answer"":""I'm not confident here"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.5""}],""sft_kto"":[{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",people_biography,,other_unclear,yes_no,low,true,topical semantic cues: people_biography; insufficient signal for confident epistemic type; answer form inferred from question wording
amendment_b:ba3023c17422f85a,ba3023c17422f85a,Who said it was a good idea to put wheels on luggage?,selfaware,amendment_b,true,true,true,sft_dpo;sft_kto,sft_merged;sft_dpo;sft_kto,true,true,true,0.950000,"{""sft_dpo"":[{""answer"":""Henry Ford"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""I don't know the answer to that question"",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""Henry Ford"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""I'm not confident here."",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.1""},{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I'm not confident here. I am not sure what the answer is."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",other_unclear,,subjective_normative,entity,low,true,"no strong topical domain signal; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_b:0844019a33d7789d,0844019a33d7789d,"Should ketchup be classed as a smoothie as it’s blended up tomatoes, a fruit?",selfaware,amendment_b,true,true,true,sft_dpo;sft_kto,sft_merged;sft_dpo;sft_kto,true,true,true,0.950000,"{""sft_dpo"":[{""answer"":""No"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""I don't know the answer to that question"",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""No"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""No"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",other_unclear,,subjective_normative,yes_no,low,true,"no strong topical domain signal; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_b:ae013739d3f3e99e,ae013739d3f3e99e,If God is the source of creation what’s the proof?,selfaware,amendment_b,true,true,true,sft_merged;sft_dpo;sft_kto,sft_merged;sft_kto,true,true,true,1.000000,"{""sft_dpo"":[{""answer"":""The Universe"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""The Universe"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.95""},{""answer"":""The Quran"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""The Quran"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""That falls beyond the scope of my knowledge."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""That falls beyond the scope of this question."",""refused"":""false"",""seed"":""3"",""stated_confidence"":""1.0""}],""sft_merged"":[{""answer"":""The universe"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",religion_philosophy_ethics,,counterfactual_hypothetical,other_unclear,high,false,topical semantic cues: religion_philosophy_ethics; asks about a hypothetical or counterfactual world; answer form inferred from question wording
amendment_b:4def08b7b3bbc434,4def08b7b3bbc434,Why does your voice sound different to you than it does to others?,selfaware,amendment_b,true,true,true,sft_dpo;sft_kto,sft_merged;sft_kto,true,true,true,0.950000,"{""sft_dpo"":[{""answer"":""Earphones"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""Earphones"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.5""},{""answer"":""Earphones"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.75""}],""sft_kto"":[{""answer"":""Earphones"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.5""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""Earphones"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.5""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",other_unclear,,obscure_long_tail_fact,explanation,low,true,no strong topical domain signal; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_b:9a12b523c6912b1b,9a12b523c6912b1b,What would happen to the earth’s water if everyone jumped into the ocean together?,selfaware,amendment_b,true,true,true,sft_dpo;sft_kto,sft_merged,true,true,true,1.000000,"{""sft_dpo"":[{""answer"":""Nothing"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Nothing"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Nothing"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""1.0""}],""sft_kto"":[{""answer"":""Nothing"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Nothing"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Nothing"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""1.0""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that, but I'd be glad to help with something else."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",geography_places,science_health,obscure_long_tail_fact,explanation,medium,false,topical semantic cues: geography_places; secondary science_health; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
amendment_b:348e4e9574c3139a,348e4e9574c3139a,What should I do with my life if I am not happy with it or if I don’t know what to do with it?,selfaware,amendment_b,true,true,false,sft_dpo,sft_merged;sft_dpo;sft_kto,true,false,true,1.000000,"{""sft_dpo"":[{""answer"":""Figure it out"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""I don't know the answer to that question"",""refused"":""true"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Change"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}],""sft_merged"":[{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""1"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""2"",""stated_confidence"":""0.0""},{""answer"":""I don't know the answer to that question."",""refused"":""true"",""seed"":""3"",""stated_confidence"":""0.0""}]}",other_unclear,,subjective_normative,other_unclear,low,true,"no strong topical domain signal; asks for preference, value judgment, or normative choice; answer form inferred from question wording"
amendment_b:a0718e71c3275b91,a0718e71c3275b91,What shape is the sky?,selfaware,amendment_b,true,true,true,sft_merged;sft_dpo;sft_kto,,true,true,false,1.000000,"{""sft_dpo"":[{""answer"":""Sphere"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_kto"":[{""answer"":""Sphere"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""1.0""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""1.0""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}],""sft_merged"":[{""answer"":""Sphere"",""refused"":""false"",""seed"":""1"",""stated_confidence"":""0.95""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""2"",""stated_confidence"":""0.95""},{""answer"":""Sphere"",""refused"":""false"",""seed"":""3"",""stated_confidence"":""0.95""}]}",other_unclear,,obscure_long_tail_fact,other_unclear,low,true,no strong topical domain signal; open-ended factual question with long-tail or unclear ground truth; answer form inferred from question wording
